sharpe,sortino,ann_return,ann_vol,max_drawdown,calmar,hit_rate,skew,kurtosis,turnover,avg_holding_period_x,rolling_sharpe_stability,strategy,family,trades_total,trades_per_year,exposure_percent,inactive_percent,avg_holding_period_y,max_flat_period_days,parameter_stability_score,parameter_surface_gradient,plateau_width,surface_smoothness_metric,peak_concentration_ratio,in_sample_sharpe,out_sample_sharpe,in_sample_cagr,out_sample_cagr,in_sample_drawdown,out_sample_drawdown,is_oos_sharpe_delta,is_oos_cagr_delta,consistency_index,is_oos_gap_score,regime_robustness_score,economic_hypothesis,supporting_statistical_evidence,red_flags,rejection_reason,OVERFIT_RISK,red_flag_count,rejected,walk_forward_score,trade_consistency,exposure_stability,regime_diversification,final_robustness_score
0.7465435286884198,0.8489629728747516,0.21340946462633514,0.3350220228062303,-0.6566124181379365,0.32501588262861425,0.39190432382704693,-0.3517162385793409,19.011022811071925,0.24436263230556834,5.827067669172933,1.3876441094784673,ml_light_random_forest_vote,ml_light,494.0,54.888888888888886,71.29714811407544,28.70285188592456,5.827067669172933,638.0,,,,,,0.6147901691972875,1.0712884149209876,0.16282095724210377,0.339941227848336,-0.6566124181379365,-0.30776715378392183,0.4564982457237001,0.17712027060623226,1.0,0.6865782385499017,0.584910773540164,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.8262599830317563,1.0,0.9031207982449933,0.584910773540164,62.20736462404203
0.2581112631626094,0.2885461392636687,0.03212201888905075,0.3112768269610545,-0.44251339785086274,0.0725899352313035,0.3325666973321067,-0.12563913285055228,23.00789411105309,0.15416474919466175,8.68452380952381,0.9989676746853455,stat_hurst_120,stat_structure,199.0,22.11111111111111,67.1113155473781,32.8886844526219,8.68452380952381,815.0,,,,,,0.22626568492059293,0.3263255434217627,0.02271606854652619,0.054367608143585544,-0.44251339785086274,-0.3054958953397514,0.10005985850116975,0.03165153959705935,1.0,0.9090414419470761,0.4240725169672163,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6493312206697349,1.0,0.9675182223480293,0.4240725169672163,55.25983459703488
0.6629942925017043,0.8385761737479064,0.14390610137776827,0.24960785554458897,-0.44289209750387803,0.3249236150035016,0.3647654093836247,0.4632205592653533,7.724289775847662,0.17073170731707318,8.043010752688172,1.5783839544520055,ts_drawdown_vol_gate_20,time_series,228.0,25.333333333333332,68.81324747010119,31.18675252989881,8.043010752688172,539.0,,,,,,0.8401811083923797,0.3675558812243085,0.17827077702682592,0.06769817670796208,-0.3403319544622091,-0.4428920975038785,-0.4726252271680712,-0.11057260031886385,1.0,0.6790593978367787,0.49730241875457565,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6145583868640158,1.0,0.9413346543061356,0.49730241875457565,55.237763530060704
0.5636625213807737,0.795265772391059,0.1556410935500443,0.39368407130668914,-0.4963029933517078,0.313600956743444,0.516559337626495,0.44837706010406786,14.121863504817842,1.0230096640589048,1.9451438848920863,1.2172573938466897,micro_lag_revert_1,microstructure_proxy,1120.0,124.44444444444444,99.49402023919043,0.5059797608095664,1.9451438848920863,1087.0,,,,,,0.38501142271185884,1.0228469130120093,0.07714974124589924,0.3613641830450467,-0.4963029933517078,-0.2481351361092825,0.6378354903001504,0.28421444179914745,1.0,0.6105619312332398,0.4768086644256941,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.8133222463879022,1.0,0.46932276555091645,0.4768086644256941,53.8260975762366
0.3528032382660255,0.3284239409172697,0.05445091968334914,0.21942308928133997,-0.3859710967042673,0.14107512232950592,0.2902483900643974,-1.2901278724790584,16.49132400188618,0.08053382420616659,13.318181818181818,1.162671602414514,ts_drawdown_vol_gate_60,time_series,133.0,14.777777777777779,53.90984360625575,46.09015639374425,13.318181818181818,869.0,,,,,,0.38476189827327967,0.30274748044197114,0.0583544869908319,0.045414270290911274,-0.3859710967042673,-0.36040495326406286,-0.08201441783130853,-0.012940216699920626,1.0,0.9242021025970331,0.4551654195294261,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6453908117013907,1.0,0.8293822093270115,0.4551654195294261,53.77527120974677
0.2933364940686968,0.37145190559277347,0.038804860340457825,0.3814030697082445,-0.7277432050248644,0.05332218847591806,0.5022999080036799,-0.6108762795818755,15.973904269432541,0.1771744132535665,10.94818652849741,1.372281939547551,regime_markov_switch_proxy,regime_detection,193.0,21.444444444444443,97.19411223551057,2.8058877644894267,10.94818652849741,1499.0,,,,,,0.0887322832679363,0.7917646928926811,-0.04109246601161032,0.25167698214293277,-0.7277432050248644,-0.3517782119190619,0.7030324096247449,0.2927694481545431,1.0,0.5871878857668629,0.4575148314852756,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.7311706316523382,1.0,0.5047059656075297,0.4575148314852756,51.67392817150586
0.2159190089006416,0.27715862758342974,0.012711687940908156,0.3628359766840867,-0.6155723884847367,0.02065019188430135,0.42686292548298066,0.4281643926797662,19.67920525420384,0.15968706856879888,10.816091954022989,1.0166024940927207,ml_linear_score_40,ml_like,174.0,19.333333333333332,86.56853725850966,13.431462741490336,10.816091954022989,1064.0,,,,,,0.06563845106322523,0.5565627930864981,-0.03994982419571114,0.14684711156833896,-0.6056895039059107,-0.28071448245968167,0.4909243420232729,0.1867969357640501,1.0,0.6707248462004052,0.4090341452538066,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6718586497762825,1.0,0.6681763498690821,0.4090341452538066,51.42912570647158
0.2159190089006416,0.27715862758342974,0.012711687940908156,0.3628359766840867,-0.6155723884847367,0.02065019188430135,0.42686292548298066,0.4281643926797662,19.67920525420384,0.15968706856879888,10.816091954022989,1.0166024940927207,ml_linear_thr_40_0.00,ml_like,174.0,19.333333333333332,86.56853725850966,13.431462741490336,10.816091954022989,1064.0,,,,,,0.06563845106322523,0.5565627930864981,-0.03994982419571114,0.14684711156833896,-0.6056895039059107,-0.28071448245968167,0.4909243420232729,0.1867969357640501,1.0,0.6707248462004052,0.4090341452538066,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6718586497762825,1.0,0.6681763498690821,0.4090341452538066,51.42912570647158
0.3424186622194713,0.3567027968986314,0.06027181492628886,0.3147856111040538,-0.46937168878524127,0.12840956616311286,0.29898804047838085,0.9043646533786535,34.99833387468807,0.12011044638748274,9.435114503816793,1.4747368136753358,ts_dual_mom_20_180,time_series,250.0,27.77777777777778,56.853725850965965,43.146274149034035,9.435114503816793,577.0,,,,,,0.38738335130468604,0.22466537056436306,0.07647171248626261,0.02347718112662389,-0.42723883695261733,-0.4693716887852404,-0.16271798074032298,-0.05299453135963872,1.0,0.8600537848079742,0.2871023853070998,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6126844042169548,1.0,0.8746727053994763,0.2871023853070998,50.46842412919521
0.6195837250314765,0.7096418275352845,0.11513682056463415,0.21210520992245724,-0.353309484267625,0.3258809222259496,0.29944802207911686,0.3988411652490513,9.964176667245368,0.16336861481822365,6.859550561797753,1.5995931934306482,vol_lowtrend_20_10_0.6,volatility_regime,255.0,28.333333333333332,56.16375344986201,43.83624655013799,6.859550561797753,512.0,0.4294953579193011,1.3283138724584125,1.0,1.0,1.0562051131320669,0.873269744801903,0.12251356092534858,0.16802584207811533,0.0010451097599306625,-0.353309484267625,-0.33157890443073246,-0.7507561838765544,-0.16698073231818467,1.0,0.571181760892475,0.4377595668471655,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5315174292057016,1.0,0.8640577453824925,0.4377595668471655,50.30786653058814
0.36257747124168127,0.4994426826201898,0.06761994888280398,0.39011027259920866,-0.552259600287779,0.12244232394954332,0.5013799448022079,0.312161422738865,14.613337448546048,0.20202485043718363,9.790909090909091,1.2186573863143257,regime_trend_vs_mean_reversion_classifier,regime_detection,220.0,24.444444444444443,99.08003679852806,0.9199632014719441,9.790909090909091,1491.0,,,,,,0.3407061640152669,0.4179226975553978,0.05828766945011754,0.08967748815431142,-0.552259600287779,-0.35417896387071,0.07721653354013092,0.031389818704193884,1.0,0.9283184660317375,0.47936451686749054,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6804936841845111,1.0,0.47569174156110694,0.47936451686749054,50.242068842636634
0.31817589316673633,0.43068279035742413,0.04974488363741014,0.3835713033192729,-0.6286562129948439,0.07912891435583254,0.5073597056117756,0.315915589755338,15.507808331195129,0.04924068108605614,39.51851851851852,1.6094054539846412,trend_ma_cross_20_40,trend_following,54.0,6.0,98.16007359705611,1.8399264029438882,39.51851851851852,1441.0,,,,,,0.20976654437028375,0.5842657856951531,0.006003948026970685,0.15914510718690655,-0.6286562129948439,-0.43838742637183425,0.37449924132486934,0.15314115915993587,1.0,0.7275376878608588,0.447188361813628,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6921545444331332,1.0,0.4898450215837522,0.447188361813628,50.18754805894557
0.1161015250731299,0.10332361759824672,-0.011582682036886616,0.30282577073139255,-0.7056252663221475,-0.016414777913553655,0.2861085556577737,-1.0241137772426938,39.55651121385125,0.13575701794753797,7.918918918918919,1.464438596758967,vol_based_vix_regime_switch_proxy,volatility_based,206.0,22.88888888888889,53.90984360625575,46.09015639374425,7.918918918918919,1197.0,,,,,,0.14454778214510755,0.04405688916451023,-0.0046700148868676905,-0.02749843460560708,-0.7056252663221475,-0.2834331532092641,-0.10049089298059732,-0.02282841971873939,1.0,0.9086853933807438,0.3386502578422714,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5763372198505994,1.0,0.8293822093270115,0.3386502578422714,49.744497727555824
0.3242795915249239,0.4677585324927028,0.05184674245262588,0.3945965304078582,-0.5564031884651814,0.09318196503429485,0.5059797608095676,0.5808595944982903,13.991447122690087,0.3999079613437644,4.9862068965517246,1.3048462365888884,trend_slope_5,trend_following,435.0,48.333333333333336,99.77000919963201,0.22999080036798603,4.9862068965517246,750.0,,,,,,0.34503591661139427,0.2720663705723224,0.0602418171892134,0.03254935109051438,-0.5564031884651814,-0.33590304787956715,-0.07296954603907185,-0.02769246609869902,1.0,0.931992901095429,0.5201945304957595,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6373699357938278,1.0,0.4650767815441229,0.5201945304957595,49.62093469276857
-0.002495834623922498,-0.0025608806613222146,-0.05308461526867947,0.32803064554753286,-0.6314871091974266,-0.0840628644598336,0.2953081876724931,0.5459461556560578,29.23876716709862,0.06948918545789232,16.526315789473685,1.5865809976100023,ts_strength_120_0.50,time_series,151.0,16.77777777777778,57.7736890524379,42.2263109475621,16.526315789473685,1404.0,,,,,,-0.0024043518943218647,-0.0027472062593970757,-0.056320965539095935,-0.04550324749378121,-0.6314871091974266,-0.4355258111069643,-0.000342854365075211,0.010817718045314728,1.0,0.999657263143752,0.2784505213133294,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5805940253123412,1.0,0.8888259854221215,0.2784505213133294,49.61230588829518
0.32217642815905,0.3217413183786703,0.0445932694922444,0.19463298335268642,-0.38584354108800045,0.11557345074738032,0.2700091996320147,-0.7956521707785329,13.326973815294473,0.08697653014265992,11.589473684210526,1.1746832270994252,hybrid_trend_lowvol,hybrid,145.0,16.11111111111111,50.64397424103036,49.35602575896964,11.589473684210526,553.0,,,,,,0.4404287951466568,0.10718559992374374,0.06488315288023272,-0.0011806101740311492,-0.3232491520283065,-0.3858435410879998,-0.333243195222913,-0.06606376305426387,1.0,0.7500507061150266,0.3858993299496197,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5642562403066738,1.0,0.7791380652466208,0.3858993299496197,49.553295581132716
0.476658137714456,0.663264412591819,0.11578003169259055,0.3834627510105357,-0.6292018370784409,0.18401095621399552,0.5096596136154554,0.5069823171078698,15.489060921368015,0.05844454670961804,33.34375,1.4785873237494276,trend_ma_cross_10_40,trend_following,64.0,7.111111111111111,98.16007359705611,1.8399264029438882,33.34375,933.0,,,,,,0.5622857268429821,0.2669735780125632,0.15436145097636844,0.03084017475519585,-0.6292018370784409,-0.4954552941696291,-0.29531214883041884,-0.1235212762211726,1.0,0.7720146845707684,0.5242142431013079,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6039618767055461,1.0,0.4898450215837522,0.5242142431013079,49.104619225751364
0.24506399265065312,0.3322197215120475,0.020719091084870467,0.38359946332390255,-0.6160944839725166,0.03362972989344455,0.5082796688132475,0.325986824139544,15.50588820439214,0.04555913483663138,42.68,1.4702025744732665,trend_slope_40,trend_following,50.0,5.555555555555555,98.16007359705611,1.8399264029438882,42.68,1441.0,,,,,,0.22457212192274414,0.295363631739249,0.011849096988400865,0.041682176613802024,-0.6160944839725166,-0.5521681363841036,0.07079150981650487,0.02983307962540116,1.0,0.9338886149474271,0.46023722146383705,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6447577959427164,1.0,0.4898450215837522,0.46023722146383705,49.09531857491767
0.26742889595104014,0.26775103761444297,0.03557613021155581,0.31084134935833946,-0.4818771410034133,0.07382821716216248,0.29484820607175716,0.7040208791589778,35.83965890499209,0.11872986654394846,9.34108527131783,1.8782312506463483,time_series_adaptive_dual_mom_20_120,time_series_adaptive,254.0,28.22222222222222,55.427782888684455,44.572217111315545,9.34108527131783,627.0,,,,,,0.33794554879905414,0.08183186122000692,0.05895597604912939,-0.016899492015968964,-0.4818771410034133,-0.4448459233825488,-0.25611368757904723,-0.07585546806509835,1.0,0.7961062839203159,0.2997061459024576,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5634316826951604,1.0,0.8527351213643762,0.2997061459024576,49.00908944081001
0.26742889595104014,0.26775103761444297,0.03557613021155581,0.31084134935833946,-0.4818771410034133,0.07382821716216248,0.29484820607175716,0.7040208791589778,35.83965890499209,0.11872986654394846,9.34108527131783,1.8782312506463483,ts_dual_mom_20_120,time_series,254.0,28.22222222222222,55.427782888684455,44.572217111315545,9.34108527131783,627.0,,,,,,0.33794554879905414,0.08183186122000692,0.05895597604912939,-0.016899492015968964,-0.4818771410034133,-0.4448459233825488,-0.25611368757904723,-0.07585546806509835,1.0,0.7961062839203159,0.2997061459024576,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5634316826951604,1.0,0.8527351213643762,0.2997061459024576,49.00908944081001
0.1962930619268858,0.2580990833728593,0.004331559380605254,0.3704455636787808,-0.5909734163924396,0.007329533377388884,0.4696412143514259,0.5031116491511861,18.07852681063836,0.07501150483202945,24.304878048780488,1.4332620555951894,trend_mom_180,trend_following,82.0,9.11111111111111,91.67433302667894,8.325666973321063,24.304878048780488,1317.0,,,,,,0.14705751306856857,0.31107690720006637,-0.013556693512347562,0.04726564177066961,-0.5909734163924396,-0.445136420001094,0.1640193941314978,0.06082233528301717,1.0,0.8590922153372913,0.38626864964958935,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6342855352119131,1.0,0.589625645743401,0.38626864964958935,48.86758972003379
0.5526036243076021,0.6603470684033267,0.000429893561173067,0.0007783233179157031,-0.0020583404296357077,0.2088544512728133,0.5073597056117756,0.8683575804674989,88.47359183075262,0.00029789861096668566,1.0083526682134571,1.2660844090631516,ml_light_ridge_regression_alpha,ml_light,2155.0,239.44444444444446,99.9540018399264,0.04599816007359436,1.0083526682134571,1064.0,,,,,,0.6588224101194818,0.22873789509339032,0.0005557813141219281,0.00013673097006949853,-0.0020583404296357077,-0.0005676762249986478,-0.4300845150260915,-0.0004190503440524296,1.0,0.6992593720810656,0.5798231740168743,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5713603062290833,1.0,0.4622461255395939,0.5798231740168743,48.80635146427238
0.6129327652372432,0.5117493387980726,0.14449832933546247,0.28695293013860174,-0.4413156104736735,0.3274262815676108,0.21527138914443422,1.1619043887541978,49.49594388619235,0.07731247123791993,10.273809523809524,1.184719865844164,regime_rolling_entropy_switch,regime_detection,106.0,11.777777777777779,39.69641214351426,60.30358785648574,10.273809523809524,482.0,,,,,,0.48231504349589177,0.966866022792801,0.10489111061974277,0.242346177778904,-0.4413156104736735,-0.23409907798093432,0.4845509792969092,0.13745506715916123,1.0,0.6736043517169111,0.4776481121017737,,,"HIGH_INACTIVE_TIME, LONG_FLAT_PERIOD, MISSING_LOGIC_DOC","Exposure too low, Flat performance",LOW,3,True,0.7686425225519358,1.0,0.6107140329771424,0.4776481121017737,48.56965311096613
0.6129327652372432,0.5117493387980726,0.14449832933546247,0.28695293013860174,-0.4413156104736735,0.3274262815676108,0.21527138914443422,1.1619043887541978,49.49594388619235,0.07731247123791993,10.273809523809524,1.184719865844164,stat_entropy_120,stat_structure,106.0,11.777777777777779,39.69641214351426,60.30358785648574,10.273809523809524,482.0,,,,,,0.48231504349589177,0.966866022792801,0.10489111061974277,0.242346177778904,-0.4413156104736735,-0.23409907798093432,0.4845509792969092,0.13745506715916123,1.0,0.6736043517169111,0.4776481121017737,,,"HIGH_INACTIVE_TIME, LONG_FLAT_PERIOD, MISSING_LOGIC_DOC","Exposure too low, Flat performance",LOW,3,True,0.7686425225519358,1.0,0.6107140329771424,0.4776481121017737,48.56965311096613
-0.31307116116585154,-0.36330574984455066,-0.14942828922013307,0.3344744302510472,-0.8648664126534125,-0.1727761502051096,0.37994480220791166,-1.0968068328329132,17.57170545057272,0.18775885872066267,8.514705882352942,1.2775759328551275,stat_hurst_60,stat_structure,243.0,27.0,79.89880404783808,20.101195952161916,8.514705882352942,2044.0,,,,,,-0.44934738868761104,-0.00391026351682449,-0.18606363540840798,-0.057573888453243516,-0.7974728811299113,-0.43816869368962486,0.44543712517078654,0.12848974695516446,1.0,0.6918322371731281,0.3808924961667847,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.5138396660122109,1.0,0.7707876300332603,0.3808924961667847,47.93460239980968
0.10309274814661115,0.13777007516401657,-0.03351717911361496,0.383649977810451,-0.6594233857070934,-0.050828011016964436,0.5036798528058878,0.2359504613131919,15.513623104628685,0.05568338702254947,34.98360655737705,1.2640232918757783,trend_ma_cross_30_40,trend_following,61.0,6.777777777777778,98.16007359705611,1.8399264029438882,34.98360655737705,1064.0,,,,,,0.10305215780313454,0.10321035707051839,-0.034935223492471024,-0.030206115564364477,-0.6466043229505463,-0.4696928507530592,0.00015819926738384893,0.004729107928106546,1.0,0.9998418257556657,0.4185098422249278,,,"LONG_FLAT_PERIOD, MISSING_LOGIC_DOC",Flat performance,LOW,2,True,0.6015739077631775,1.0,0.4898450215837522,0.4185098422249278,47.13507687959021
